sample	haplotype	contig	contig_len	start	end	strand	piece_len	mhc_covered_bp	mhc_covered_frac	n_pieces	anchors	query	cohort
HIFI032161D	2	h2tg000024l_0_0		611651	5758120	-	5146470	5169788	0.9999	1	10309	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032164D	1	h1tg000126l_0_0		607871	5767484	-	5159614	5169788	0.9999	2	9939	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032164D	1	h1tg000471l_0_0		107	368990	-	368884	335963	0.065	2	930	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032164D	2	h2tg000157l_0_0		404	2644974	-	2644571	2650204	0.5126	4	5664	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032164D	2	h2tg000212l_0_0		274	1444462	+	1444189	1475987	0.2855	4	2589	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032164D	2	h2tg000362l_0_0		4876	715590	+	710715	714271	0.1381	4	1094	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032164D	2	h2tg000476l_0_0		107	368968	-	368862	335963	0.065	4	937	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032167D	1	h1tg000006l_0_0		609993	5773840	-	5163848	5169788	0.9999	1	10082	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032167D	2	h2tg000184l_0_0		578	3410834	-	3410257	3394618	0.6565	3	7115	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032167D	2	h2tg000442l_0_0		609992	1853384	-	1243393	1273331	0.2463	3	1789	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032167D	2	h2tg000017l_0_0		303773	664326	+	360554	358079	0.0693	3	972	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032182D	1	h1tg000062l_0_0		608743	5774270	-	5165528	5169788	0.9999	1	10954	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032182D	2	h2tg000020l_0_0		304162	5451064	+	5146903	5169604	0.9998	1	10624	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032289D	1	h1tg000057l_0_0		611762	5895636	-	5283875	5169604	0.9998	1	9914	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032289D	2	h2tg000050l_0_0		302987	5547842	+	5244856	5170153	0.9999	1	10420	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032292D	1	h1tg000202l_0_0		610779	5026306	-	4415528	4506859	0.8717	2	8239	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032292D	1	h1tg000188l_0_0		1051	664480	-	663430	661163	0.1279	2	1829	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032292D	2	h2tg000202l_0_0		301746	5442974	+	5141229	5169788	0.9999	1	10252	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032302D	1	h1tg000118l_0_0		546	2591024	+	2590479	2690012	0.5203	4	4692	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032302D	1	h1tg000352l_0_0		288	1193852	-	1193565	1131267	0.2188	4	1998	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032302D	1	h1tg000264l_0_0		100	774821	-	774722	778109	0.1505	4	1821	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032302D	1	h1tg000267l_0_0		577	567548	-	566972	565023	0.1093	4	1280	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032302D	2	h2tg000125l_0_0		607201	5502153	-	4894953	4957406	0.9588	2	9442	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032302D	2	h2tg000087l_0_0		303003	514012	+	211010	211057	0.0408	2	504	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032306D	1	h1tg000062l_0_0		611306	5769353	-	5158048	5169788	0.9999	1	10458	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032306D	2	h2tg000068l_0_0		608736	5852116	-	5243381	5169604	0.9998	1	10042	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	1	h1tg000010l_0_0		301759	5500911	+	5199153	5169788	0.9999	1	9996	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	2	h2tg000219l_0_0		2273	2943040	+	2940768	3059612	0.5917	6	5298	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	2	h2tg000629l_0_0		81	794718	-	794638	795039	0.1538	6	1982	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	2	h2tg001098l_0_0		137410	461221	+	323812	321390	0.0622	6	876	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	2	h2tg000304l_0_0		186	293805	+	293620	293833	0.0568	6	609	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	2	h2tg001258l_0_0		11696	178574	-	166879	170452	0.033	6	202	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032335D	2	h2tg000953l_0_0		3127	134449	-	131323	130910	0.0253	6	263	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032349D	1	h1tg000020l_0_0		301733	5566658	+	5264926	5169788	0.9999	1	12767	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032349D	2	h2tg000060l_0_0		608410	5739806	-	5131397	5169788	0.9999	1	10061	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032373D	1	h1tg000049l_0_0		608867	5740038	-	5131172	5170153	0.9999	1	10079	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032373D	2	h2tg000079l_0_0		301742	3609269	+	3307528	3359352	0.6497	3	7087	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032373D	2	h2tg000044l_0_0		608973	1945151	-	1336179	1334419	0.2581	3	2885	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032373D	2	h2tg000139l_0_0		112	485361	-	485250	485133	0.0938	3	1206	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032420D	1	h1tg000074l_0_0		303007	5500336	+	5197330	5170153	0.9999	1	10251	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032420D	2	h2tg000028l_0_0		302171	5561704	+	5259534	5169788	0.9999	1	9873	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032422D	1	h1tg000015l_0_0		303813	5358931	+	5055119	5170153	0.9999	1	9915	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032422D	2	h2tg000138l_0_0		303022	5459818	+	5156797	5170153	0.9999	1	10055	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032429D	1	h1tg000176l_0_0		611631	5819632	-	5208002	5169788	0.9999	1	10397	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032429D	2	h2tg000236l_0_0		366	3775085	+	3774720	3801283	0.7352	3	6995	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032429D	2	h2tg000356l_0_0		657	986848	+	986192	984492	0.1904	3	1983	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032429D	2	h2tg000622l_0_0		408	172412	-	172005	172032	0.0333	3	489	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032440D	1	h1tg000035l_0_0		610298	5756202	-	5145905	5169788	0.9999	1	10101	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032440D	2	h2tg000090l_0_0		301809	5292738	+	4990930	5169604	0.9998	1	10340	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032450D	1	h1tg000008l_0_0		301757	5443675	+	5141919	5169788	0.9999	1	10269	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032450D	2	h2tg000141l_0_0		744	4499104	-	4498361	4480371	0.8665	2	9998	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032450D	2	h2tg000125l_0_0		108	695178	+	695071	696293	0.1347	2	1492	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032453D	1	h1tg000016l_0_0		608084	5737533	-	5129450	5169788	0.9999	1	12628	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032453D	2	h2tg000022l_0_0		611013	5690080	-	5079068	5169788	0.9999	1	10428	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032454D	1	h1tg000050l_0_0		610949	5688146	-	5077198	5169788	0.9999	1	9998	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032454D	2	h2tg000014l_0_0		303195	5343983	+	5040789	5169788	0.9999	1	10679	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032462D	1	h1tg000018l_0_0		608249	5847965	-	5239717	5169788	0.9999	1	10422	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032462D	2	h2tg000305l_0_0		304337	3862556	+	3558220	3634949	0.703	2	8071	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032462D	2	h2tg000118l_0_0		610290	2116716	-	1506427	1529037	0.2957	2	2617	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032473D	1	h1tg000017l_0_0		611279	5848073	-	5236795	5170153	0.9999	1	10018	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032473D	2	h2tg000041l_0_0		611187	5777378	-	5166192	5170153	0.9999	1	10478	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032487D	1	h1tg000160l_0_0		610978	5805510	-	5194533	5169788	0.9999	1	9754	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032487D	2	h2tg000061l_0_0		608057	5671065	-	5063009	5169604	0.9998	1	10192	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032501D	1	h1tg000023l_0_0		303660	5553387	+	5249728	5169788	0.9999	1	10074	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032501D	2	h2tg000105l_0_0		441	3022934	+	3022494	3047762	0.5895	2	5588	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032501D	2	h2tg000313l_0_0		669	2182574	-	2181906	2120935	0.4102	2	4207	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032510D	1	h1tg000002l_0_0		607731	5770322	-	5162592	5169604	0.9998	1	10593	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032510D	2	h2tg000003l_0_0		608800	5732063	-	5123264	5170153	0.9999	1	10136	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032513D	1	h1tg000077l_0_0		303957	5592528	+	5288572	5169604	0.9998	1	10146	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032513D	2	h2tg000054l_0_0		609439	5765230	-	5155792	5170153	0.9999	1	9975	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032529D	1	h1tg000121l_0_0		607870	5787538	-	5179669	5170153	0.9999	1	10089	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032529D	2	h2tg000123l_0_0		672	2712603	-	2711932	2722952	0.5266	3	5566	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032529D	2	h2tg000076l_0_0		301738	2564811	+	2263074	2259496	0.437	3	4883	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032529D	2	h2tg000491l_0_0		242	102634	+	102393	102399	0.0198	3	213	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032566D	1	h1tg000029l_0_0		611087	5707519	-	5096433	5169788	0.9999	1	10304	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032566D	2	h2tg000123l_0_0		610347	5693123	-	5082777	5170153	0.9999	1	9833	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032567D	1	h1tg000065l_0_0		610944	3834657	-	3223714	3254720	0.6295	2	6434	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032567D	1	h1tg000320l_0_0		242	1902341	-	1902100	1910967	0.3696	2	3921	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032567D	2	h2tg000021l_0_0		303467	5616058	+	5312592	5169604	0.9998	1	10495	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032585D	1	h1tg000015l_0_0		608714	5788197	-	5179484	5169604	0.9998	1	9722	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032585D	2	h2tg000251l_0_0		608786	5272448	-	4663663	4669835	0.9032	2	9469	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032585D	2	h2tg000202l_0_0		181	500525	-	500345	497965	0.0963	2	1391	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032586D	1	h1tg000082l_0_0		608380	5862391	-	5254012	5169788	0.9999	1	9782	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032586D	2	h2tg000068l_0_0		610961	5682003	-	5071043	5169604	0.9998	1	10134	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032591D	1	h1tg000008l_0_0		304261	5535645	+	5231385	5169604	0.9998	1	10516	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032591D	2	h2tg000191l_0_0		608144	5628514	-	5020371	5169604	0.9998	1	9940	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032604D	1	h1tg000033l_0_0		608804	5838950	-	5230147	5170153	0.9999	1	10012	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032604D	2	h2tg000003l_0_0		608544	5741103	-	5132560	5170153	0.9999	1	10009	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032607D	1	h1tg000001l_0_0		304265	5604718	+	5300454	5169604	0.9998	1	9586	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032607D	2	h2tg000007l_0_0		611122	5743055	-	5131934	5169788	0.9999	1	11298	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032662D	1	h1tg000154l_0_0		610481	5807545	-	5197065	5170153	0.9999	1	9691	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032662D	2	h2tg000203l_0_0		478869	5255088	-	4776220	4863744	0.9407	2	9754	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032662D	2	h2tg000332l_0_0		237	307042	-	306806	304401	0.0589	2	855	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032668D	1	h1tg000009l_0_0		611120	5919133	-	5308014	5169788	0.9999	1	11467	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032668D	2	h2tg000066l_0_0		608094	5719634	-	5111541	5169788	0.9999	1	11205	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032682D	1	h1tg000013l_0_0		608436	5749936	-	5141501	5169788	0.9999	1	10151	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032682D	2	h2tg000065l_0_0		608744	5741883	-	5133140	5169788	0.9999	1	10087	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032685D	1	h1tg000048l_0_0		302205	5467452	+	5165248	5169788	0.9999	1	10434	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032685D	2	h2tg000153l_0_0		301738	5322457	+	5020720	5169788	0.9999	1	10488	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032692D	1	h1tg000123l_0_0		303312	5470118	+	5166807	5169788	0.9999	1	10324	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032692D	2	h2tg000020l_0_0		304295	5612497	+	5308203	5169604	0.9998	1	9717	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032693D	1	h1tg000062l_0_0		608433	5733453	-	5125021	5169788	0.9999	1	10221	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032693D	2	h2tg000033l_0_0		607815	5813555	-	5205741	5170153	0.9999	1	9239	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032698D	1	h1tg000101l_0_0		610392	3981084	-	3370693	3398500	0.6573	2	6180	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032698D	1	h1tg000147l_0_0		84	1836508	-	1836425	1775204	0.3433	2	3538	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032698D	2	h2tg000030l_0_0		608806	5742659	-	5133854	5169788	0.9999	1	10591	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032706D	1	h1tg000016l_0_0		611062	5619397	-	5008336	5169788	0.9999	1	9888	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032706D	2	h2tg000095l_0_0		607465	5690513	-	5083049	5169788	0.9999	1	10110	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032711D	1	h1tg000033l_0_0		609337	5753811	-	5144475	5169788	0.9999	1	10375	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032711D	2	h2tg000080l_0_0		611264	5763252	-	5151989	5169788	0.9999	1	10193	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032731D	1	h1tg000273l_0_0		606929	5771846	-	5164918	5170153	0.9999	1	10403	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
HIFI032731D	2	h2tg000012l_0_0		303976	5468014	+	5164039	5169604	0.9998	1	10148	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY01	1	h1tg000075l_0_0		303024	3316323	+	3013300	3014922	0.5831	2	6139	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY01	1	h1tg000072l_0_0		608808	2720770	-	2111963	2148005	0.4154	2	3838	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY01	2	h2tg000027l_0_0		608839	5846758	-	5237920	5170153	0.9999	1	9847	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY02	1	h1tg000066l_0_0		303777	5460230	+	5156454	5170153	0.9999	1	10483	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY02	2	h2tg000122l_0_0		1482	2705980	-	2704499	2711708	0.5245	3	5445	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY02	2	h2tg000029l_0_0		607648	2774751	-	2167104	2191183	0.4238	3	4411	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY02	2	h2tg000061l_0_0		301737	603920	+	302184	302215	0.0585	3	719	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY03	1	h1tg000038l_0_0		610070	5917112	-	5307043	5169788	0.9999	1	9200	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY03	2	h2tg000088l_0_0		608725	5740832	-	5132108	5169788	0.9999	1	10907	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY04	1	h1tg000045l_0_0		610227	5760897	-	5150671	5169604	0.9998	1	9700	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY04	2	h2tg000053l_0_0		304268	5412344	+	5108077	5169604	0.9998	1	10031	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY05	1	h1tg000047l_0_0		611110	5457129	-	4846020	4866872	0.9413	2	9471	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY05	1	h1tg000089l_0_0		301769	603098	+	301330	301471	0.0583	2	656	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY05	2	h2tg000014l_0_0		304266	5416626	+	5112361	5169604	0.9998	1	11465	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY06	1	h1tg000061l_0_0		607878	5429553	-	4821676	4866872	0.9413	2	9193	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY06	1	h1tg000060l_0_0		301738	602611	+	300874	301023	0.0582	2	731	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY06	2	h2tg000061l_0_0		610637	5774002	-	5163366	5169788	0.9999	1	12956	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY07	1	h1tg000003l_0_0		610203	5629754	-	5019552	5169604	0.9998	1	10139	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY07	2	h2tg000005l_0_0		608790	5854922	-	5246133	5170153	0.9999	1	9447	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY08	1	h1tg000075l_0_0		610655	5777427	-	5166773	5170153	0.9999	1	10204	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY08	2	h2tg000087l_0_0		301757	5549861	+	5248105	5169788	0.9999	1	10188	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY09	1	h1tg000030l_0_0		608072	5880016	-	5271945	5169788	0.9999	1	10423	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY09	2	h2tg000035l_0_0		611090	5918099	-	5307010	5169788	0.9999	1	9227	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY10	1	h1tg000024l_0_0		607475	5741963	-	5134489	5169788	0.9999	1	10640	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY10	2	h2tg000100l_0_0		608786	5809719	-	5200934	5169788	0.9999	1	10032	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY11	1	h1tg000032l_0_0		461	4925741	+	4925281	4876435	0.9431	2	9129	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY11	1	h1tg000156l_0_0		304258	604979	+	300722	300839	0.0582	2	719	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
RY11	2	h2tg000061l_0_0		303495	5531509	+	5228015	5170153	0.9999	1	10313	MHC_GRCh38#0#chr6:28410120-33580577	CPC-Chinese
